row_id,path,label,class_name,official_split,source_member,source_sha256,group
332,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000332.bmp,16,carpet001,train,Outex_TC_00013/images/000332.bmp,a259d2d6e3b743bdaf0e5573adfda60db3bbce5448d93114f7539b0228beab26,a259d2d6e3b743bdaf0e5573adfda60db3bbce5448d93114f7539b0228beab26
333,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000333.bmp,16,carpet001,test,Outex_TC_00013/images/000333.bmp,bb47e4eeb5bda6329bed68066740ceaba68ad465cf0ad475fd080d3341d16778,bb47e4eeb5bda6329bed68066740ceaba68ad465cf0ad475fd080d3341d16778
334,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000334.bmp,16,carpet001,train,Outex_TC_00013/images/000334.bmp,5a8f0e4f49e789fdfd143205ec4d13dcca2d45fe2275817f7ab673c9692b0703,5a8f0e4f49e789fdfd143205ec4d13dcca2d45fe2275817f7ab673c9692b0703
335,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000335.bmp,16,carpet001,test,Outex_TC_00013/images/000335.bmp,a7d06ec0d06b560ab6377f2370512b7c6aff8d18edf250d8623252480e64e7cd,a7d06ec0d06b560ab6377f2370512b7c6aff8d18edf250d8623252480e64e7cd
336,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000336.bmp,16,carpet001,train,Outex_TC_00013/images/000336.bmp,c1b22014efaf6ea5bafd3af22babe81a8a8eea4ccf7201437fad58ee6a943f03,c1b22014efaf6ea5bafd3af22babe81a8a8eea4ccf7201437fad58ee6a943f03
337,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000337.bmp,16,carpet001,test,Outex_TC_00013/images/000337.bmp,9899e68c99644789b49aa41848f86ee0267ec4095bfc58fb478c3299a211ed12,9899e68c99644789b49aa41848f86ee0267ec4095bfc58fb478c3299a211ed12
338,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000338.bmp,16,carpet001,train,Outex_TC_00013/images/000338.bmp,ff8306b4c525147c146af8c5dabc126b5360cba03f8bdc4728c33b5911861134,ff8306b4c525147c146af8c5dabc126b5360cba03f8bdc4728c33b5911861134
339,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000339.bmp,16,carpet001,test,Outex_TC_00013/images/000339.bmp,e9a0f26f2299f465004f332cf65422bcfdea54340d370f8ef169077894b2c7c3,e9a0f26f2299f465004f332cf65422bcfdea54340d370f8ef169077894b2c7c3
340,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000340.bmp,17,carpet004,train,Outex_TC_00013/images/000340.bmp,c6ca9c8aecada8efb29e28971b2f8edd20340b592acab4809d07b90d88efb15d,c6ca9c8aecada8efb29e28971b2f8edd20340b592acab4809d07b90d88efb15d
341,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000341.bmp,17,carpet004,test,Outex_TC_00013/images/000341.bmp,4a73ef45372465686467ca219fe05953865484272f7ae2087fc60ac7134510a8,4a73ef45372465686467ca219fe05953865484272f7ae2087fc60ac7134510a8
342,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000342.bmp,17,carpet004,train,Outex_TC_00013/images/000342.bmp,a9a0d70038c5981a28f5ffc815ecfde91c144576e90eca00180b0857748bf229,a9a0d70038c5981a28f5ffc815ecfde91c144576e90eca00180b0857748bf229
343,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000343.bmp,17,carpet004,test,Outex_TC_00013/images/000343.bmp,7147bb962c0e3261cf7bb8f0734dab0437bf3b396ab7ca6ef724ab2cd26e1177,7147bb962c0e3261cf7bb8f0734dab0437bf3b396ab7ca6ef724ab2cd26e1177
344,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000344.bmp,17,carpet004,train,Outex_TC_00013/images/000344.bmp,a6a574bad8b86a8272024096238785cd0a32f1ac4efc613f3187fa233a63b698,a6a574bad8b86a8272024096238785cd0a32f1ac4efc613f3187fa233a63b698
345,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000345.bmp,17,carpet004,test,Outex_TC_00013/images/000345.bmp,542290db22f41409401c25517a88e81cb94d37da398deaee16eaedf2d0570b89,542290db22f41409401c25517a88e81cb94d37da398deaee16eaedf2d0570b89
346,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000346.bmp,17,carpet004,train,Outex_TC_00013/images/000346.bmp,7d3858024def9534803bb21935e164bece626ce3008c107117ca0b471637f823,7d3858024def9534803bb21935e164bece626ce3008c107117ca0b471637f823
347,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000347.bmp,17,carpet004,test,Outex_TC_00013/images/000347.bmp,f09852ee04d5baea4b188d7e7fa47a3cd33237b34d7edd30cc9f454f9fb2993f,f09852ee04d5baea4b188d7e7fa47a3cd33237b34d7edd30cc9f454f9fb2993f
348,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000348.bmp,17,carpet004,train,Outex_TC_00013/images/000348.bmp,087f8d54dff1440a9f3433adf86d4b6796041cd3916a2a6ba120790cf2192dfc,087f8d54dff1440a9f3433adf86d4b6796041cd3916a2a6ba120790cf2192dfc
349,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000349.bmp,17,carpet004,test,Outex_TC_00013/images/000349.bmp,ac94f4706a4ec39f798aa4fbcfc7b44e9c997230884657fee276e1baec803768,ac94f4706a4ec39f798aa4fbcfc7b44e9c997230884657fee276e1baec803768
350,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000350.bmp,17,carpet004,train,Outex_TC_00013/images/000350.bmp,fea3a816e279f3e6bf22cbaa4a0d6e917415987dcface6122174ecbe82adcc2b,fea3a816e279f3e6bf22cbaa4a0d6e917415987dcface6122174ecbe82adcc2b
351,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000351.bmp,17,carpet004,test,Outex_TC_00013/images/000351.bmp,825a0c19ae261ea4a3fd57dc486f2902d86b0961bc35916ae1bb1711300c5a10,825a0c19ae261ea4a3fd57dc486f2902d86b0961bc35916ae1bb1711300c5a10
352,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000352.bmp,17,carpet004,train,Outex_TC_00013/images/000352.bmp,16b2fdbb41c1599c644d71a8ae7118e282268353fb715a6a2fed1d453d26468d,16b2fdbb41c1599c644d71a8ae7118e282268353fb715a6a2fed1d453d26468d
353,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000353.bmp,17,carpet004,test,Outex_TC_00013/images/000353.bmp,dc42ccaf8b428809d53dbfc1d435bc00242da9199ddd4a56aac03dd44be58c7f,dc42ccaf8b428809d53dbfc1d435bc00242da9199ddd4a56aac03dd44be58c7f
354,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000354.bmp,17,carpet004,train,Outex_TC_00013/images/000354.bmp,da915f1456002f5a45ce051e8a3ed55cdc26bebaf4e57edca0c515d5007e25a0,da915f1456002f5a45ce051e8a3ed55cdc26bebaf4e57edca0c515d5007e25a0
355,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000355.bmp,17,carpet004,test,Outex_TC_00013/images/000355.bmp,b774e6724fe2bdb86be9c8a30ff55eafb2ed78416ea384a331a569d40710070c,b774e6724fe2bdb86be9c8a30ff55eafb2ed78416ea384a331a569d40710070c
356,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000356.bmp,17,carpet004,train,Outex_TC_00013/images/000356.bmp,f85d1f4cb9e73512d2d0a9b4c0eb2a670ca996b31c913e2228e2fa3be76386ae,f85d1f4cb9e73512d2d0a9b4c0eb2a670ca996b31c913e2228e2fa3be76386ae
357,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000357.bmp,17,carpet004,test,Outex_TC_00013/images/000357.bmp,d02929af5f083bef7c87242fe6d536330e55b2ea82865ff083321fb51b31b4e8,d02929af5f083bef7c87242fe6d536330e55b2ea82865ff083321fb51b31b4e8
358,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000358.bmp,17,carpet004,train,Outex_TC_00013/images/000358.bmp,5b3a647ceb96f8fb710cdd1ff182ed4beafed8e8378f378e3fd6b2a5df298676,5b3a647ceb96f8fb710cdd1ff182ed4beafed8e8378f378e3fd6b2a5df298676
359,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000359.bmp,17,carpet004,test,Outex_TC_00013/images/000359.bmp,b05cbd6f749422f0cd069639284380324016d53dc04b6b11d930b02176d13efc,b05cbd6f749422f0cd069639284380324016d53dc04b6b11d930b02176d13efc
360,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000360.bmp,18,carpet005,train,Outex_TC_00013/images/000360.bmp,3afc03a6d6aafb6c4699120b09e75a02ef798cc04437dbadda61b2de00ffafcc,3afc03a6d6aafb6c4699120b09e75a02ef798cc04437dbadda61b2de00ffafcc
361,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000361.bmp,18,carpet005,test,Outex_TC_00013/images/000361.bmp,efd7e92968af2fed35bed5107196869353f2070e1e31258dfe9f5d74861a247e,efd7e92968af2fed35bed5107196869353f2070e1e31258dfe9f5d74861a247e
362,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000362.bmp,18,carpet005,train,Outex_TC_00013/images/000362.bmp,9d4ef3ca3b075ecee52b90827c12670bf6a285ef11f55f1a31cd7d6d0a4755a1,9d4ef3ca3b075ecee52b90827c12670bf6a285ef11f55f1a31cd7d6d0a4755a1
363,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000363.bmp,18,carpet005,test,Outex_TC_00013/images/000363.bmp,db8aa2a173aeb41a40a7886041c465d58d72a2b24dc723ccf9b58d11384edd7e,db8aa2a173aeb41a40a7886041c465d58d72a2b24dc723ccf9b58d11384edd7e
364,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000364.bmp,18,carpet005,train,Outex_TC_00013/images/000364.bmp,b939aa1961bd24e9604dab839110956841c84470f2f6bd2dab9f947956cf9b25,b939aa1961bd24e9604dab839110956841c84470f2f6bd2dab9f947956cf9b25
365,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000365.bmp,18,carpet005,test,Outex_TC_00013/images/000365.bmp,95ab9da00de37c0e217e797ab521d90ce5f3c229a4509bfe1694aaf9c02f0945,95ab9da00de37c0e217e797ab521d90ce5f3c229a4509bfe1694aaf9c02f0945
366,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000366.bmp,18,carpet005,train,Outex_TC_00013/images/000366.bmp,e73e91f0a0ccbc5480b44d3b6632137c757336810e6be9b4d273efc6b38caf47,e73e91f0a0ccbc5480b44d3b6632137c757336810e6be9b4d273efc6b38caf47
367,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000367.bmp,18,carpet005,test,Outex_TC_00013/images/000367.bmp,e25f7c4e07773dc91ce78dc5b5a5e1366176191a53564af06e939b86aee3624f,e25f7c4e07773dc91ce78dc5b5a5e1366176191a53564af06e939b86aee3624f
368,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000368.bmp,18,carpet005,train,Outex_TC_00013/images/000368.bmp,00037232d781f8b21eae519b8589163f413da14df9fc079a5014826e0a305324,00037232d781f8b21eae519b8589163f413da14df9fc079a5014826e0a305324
369,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000369.bmp,18,carpet005,test,Outex_TC_00013/images/000369.bmp,0b30a1b88cf348d700a9da9b4cbe5201d080b44cbe5a9201cf861214a00db561,0b30a1b88cf348d700a9da9b4cbe5201d080b44cbe5a9201cf861214a00db561
370,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000370.bmp,18,carpet005,train,Outex_TC_00013/images/000370.bmp,cbad412c4ad6aa3a364349563049c70974c8e39fb4fdcedb9ab3e437b98deaaa,cbad412c4ad6aa3a364349563049c70974c8e39fb4fdcedb9ab3e437b98deaaa
371,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000371.bmp,18,carpet005,test,Outex_TC_00013/images/000371.bmp,a5519677d666c260e21bd9de378afc05c977123c076c9996d9d3ce673ebd6276,a5519677d666c260e21bd9de378afc05c977123c076c9996d9d3ce673ebd6276
372,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000372.bmp,18,carpet005,train,Outex_TC_00013/images/000372.bmp,0a45a4e11993da5c503600886433f9cb20b400ed8c825daf75a482d462bc6368,0a45a4e11993da5c503600886433f9cb20b400ed8c825daf75a482d462bc6368
373,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000373.bmp,18,carpet005,test,Outex_TC_00013/images/000373.bmp,c1c67d246311c7e2b1b0321f54f10f51356d42b747520a06a62056895d038296,c1c67d246311c7e2b1b0321f54f10f51356d42b747520a06a62056895d038296
374,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000374.bmp,18,carpet005,train,Outex_TC_00013/images/000374.bmp,6369d21f0baf991b15d88448b72af3473848dc01638ffc5eed812f354d14ef60,6369d21f0baf991b15d88448b72af3473848dc01638ffc5eed812f354d14ef60
375,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000375.bmp,18,carpet005,test,Outex_TC_00013/images/000375.bmp,ad87eb23868776cf966a568911a8042f0fee1deb3bde8cd19df0986bb94ca497,ad87eb23868776cf966a568911a8042f0fee1deb3bde8cd19df0986bb94ca497
376,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000376.bmp,18,carpet005,train,Outex_TC_00013/images/000376.bmp,7d71550102cb92a6ba2cd2081b59460767784052d455093ebcac78a2665e02d5,7d71550102cb92a6ba2cd2081b59460767784052d455093ebcac78a2665e02d5
377,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000377.bmp,18,carpet005,test,Outex_TC_00013/images/000377.bmp,705af2b6840d9a9f6b0863ec518ecd5b09cd58b240af5ee3691118261f41f28f,705af2b6840d9a9f6b0863ec518ecd5b09cd58b240af5ee3691118261f41f28f
378,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000378.bmp,18,carpet005,train,Outex_TC_00013/images/000378.bmp,1256dbe4a8efbeb2ac44640e570a2b07217b087bfc53368da45cc6f4cb59dc6b,1256dbe4a8efbeb2ac44640e570a2b07217b087bfc53368da45cc6f4cb59dc6b
379,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000379.bmp,18,carpet005,test,Outex_TC_00013/images/000379.bmp,0e46d7a6a026f5ac86f2e2c43c2e7ab723c640282c323dab00d150ca3f0f574f,0e46d7a6a026f5ac86f2e2c43c2e7ab723c640282c323dab00d150ca3f0f574f
380,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000380.bmp,19,carpet006,train,Outex_TC_00013/images/000380.bmp,912b218116a642c8aacb680a8749056db13fb29011c356720289f029b680a0af,912b218116a642c8aacb680a8749056db13fb29011c356720289f029b680a0af
381,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000381.bmp,19,carpet006,test,Outex_TC_00013/images/000381.bmp,91d91b65cd6f95174d60a08a4050e01001d327f131a0c7cfbe2b3bfc53050f7a,91d91b65cd6f95174d60a08a4050e01001d327f131a0c7cfbe2b3bfc53050f7a
382,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000382.bmp,19,carpet006,train,Outex_TC_00013/images/000382.bmp,898767e51fe22ff87ff23f2888d034aae2f0e8a2d350f3b4e4940005ca228523,898767e51fe22ff87ff23f2888d034aae2f0e8a2d350f3b4e4940005ca228523
383,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000383.bmp,19,carpet006,test,Outex_TC_00013/images/000383.bmp,c71c641b40be2f38c7540e720f7b4095fd40c8498031114f8554269d526c7cdd,c71c641b40be2f38c7540e720f7b4095fd40c8498031114f8554269d526c7cdd
384,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000384.bmp,19,carpet006,train,Outex_TC_00013/images/000384.bmp,7d889313f81c65fe3cd6418bab965e6836f0450e40882c39c85fdad977e9a49f,7d889313f81c65fe3cd6418bab965e6836f0450e40882c39c85fdad977e9a49f
385,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000385.bmp,19,carpet006,test,Outex_TC_00013/images/000385.bmp,9ab923ed268021370fb76fb6bf18d9fa8d5d564b6fc594599d0f6fe7e49adb76,9ab923ed268021370fb76fb6bf18d9fa8d5d564b6fc594599d0f6fe7e49adb76
386,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000386.bmp,19,carpet006,train,Outex_TC_00013/images/000386.bmp,b6efe289d7b43a541e2612e7231974da46944a0a172ab6e03ccc65140340f396,b6efe289d7b43a541e2612e7231974da46944a0a172ab6e03ccc65140340f396
387,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000387.bmp,19,carpet006,test,Outex_TC_00013/images/000387.bmp,72c0f9723311b80843806f5521603c59191ce2ba70d587c2af567f3cf7a4ec0a,72c0f9723311b80843806f5521603c59191ce2ba70d587c2af567f3cf7a4ec0a
388,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000388.bmp,19,carpet006,train,Outex_TC_00013/images/000388.bmp,972048a9da9b5ce402171160f229c8c5b36e754d29857fa3af24976e04931019,972048a9da9b5ce402171160f229c8c5b36e754d29857fa3af24976e04931019
389,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000389.bmp,19,carpet006,test,Outex_TC_00013/images/000389.bmp,cee598a2dc6f77075ee7163710c3591b1e0a57b3fbe4c8df60e61a3be093f721,cee598a2dc6f77075ee7163710c3591b1e0a57b3fbe4c8df60e61a3be093f721
390,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000390.bmp,19,carpet006,train,Outex_TC_00013/images/000390.bmp,e49239ce3074e042a67e1f640bfca03072c34ff2a2f6045e5c8aa1b35505dc27,e49239ce3074e042a67e1f640bfca03072c34ff2a2f6045e5c8aa1b35505dc27
391,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000391.bmp,19,carpet006,test,Outex_TC_00013/images/000391.bmp,0f40717ae8af567b6e3d53a2e70e0b51d792afc8be13698777e31fa5889797c4,0f40717ae8af567b6e3d53a2e70e0b51d792afc8be13698777e31fa5889797c4
392,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000392.bmp,19,carpet006,train,Outex_TC_00013/images/000392.bmp,223c68ded92630ecb3060a8663e1f2800ce1babe2fe465f2ce200a3cbb4054f2,223c68ded92630ecb3060a8663e1f2800ce1babe2fe465f2ce200a3cbb4054f2
393,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000393.bmp,19,carpet006,test,Outex_TC_00013/images/000393.bmp,deda0c4339b635bd1e69435353002d2d204c34283242eeefde98b4abfc7b6e58,deda0c4339b635bd1e69435353002d2d204c34283242eeefde98b4abfc7b6e58
394,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000394.bmp,19,carpet006,train,Outex_TC_00013/images/000394.bmp,68bb66572b5f8cab3f67d3ed6d9e6e7385f8d1540e253f25cc67361377aecfa0,68bb66572b5f8cab3f67d3ed6d9e6e7385f8d1540e253f25cc67361377aecfa0
395,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000395.bmp,19,carpet006,test,Outex_TC_00013/images/000395.bmp,db66b5adb119598a9899e4f0189dac939ee02ea0f8b772cd606d0141864463dc,db66b5adb119598a9899e4f0189dac939ee02ea0f8b772cd606d0141864463dc
396,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000396.bmp,19,carpet006,train,Outex_TC_00013/images/000396.bmp,f24bd41eafb368d078c8c794f5dd96525b82fd721ab49b81c43dd042eb9ac226,f24bd41eafb368d078c8c794f5dd96525b82fd721ab49b81c43dd042eb9ac226
397,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000397.bmp,19,carpet006,test,Outex_TC_00013/images/000397.bmp,e89d728a6015bb56ca8db84e05fcdf2e6e76ab9402cc5f9ae04bb3f288350573,e89d728a6015bb56ca8db84e05fcdf2e6e76ab9402cc5f9ae04bb3f288350573
398,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000398.bmp,19,carpet006,train,Outex_TC_00013/images/000398.bmp,74c1c005ff7cc8f0944a5bde99758ccaac42f1a7c2c0b8977bd8fa59c1a2fb7c,74c1c005ff7cc8f0944a5bde99758ccaac42f1a7c2c0b8977bd8fa59c1a2fb7c
399,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000399.bmp,19,carpet006,test,Outex_TC_00013/images/000399.bmp,3f70ff9cf3b84dd763995647e7bc5fb634c08b3040abcffb61675d73f4281689,3f70ff9cf3b84dd763995647e7bc5fb634c08b3040abcffb61675d73f4281689
400,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000400.bmp,20,carpet008,train,Outex_TC_00013/images/000400.bmp,4e536435dfa0f3077c01611354f03e729906fb85aae2b8d47167471c16201f21,4e536435dfa0f3077c01611354f03e729906fb85aae2b8d47167471c16201f21
401,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000401.bmp,20,carpet008,test,Outex_TC_00013/images/000401.bmp,dfd7410c90a8fa31bdf20f871267c4b3e29545720668552579d5dccfb09d2c8e,dfd7410c90a8fa31bdf20f871267c4b3e29545720668552579d5dccfb09d2c8e
402,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000402.bmp,20,carpet008,train,Outex_TC_00013/images/000402.bmp,8ae34a9c9905c3a85df3ab65d806e77e0c5c016e6f7f78dc54653a5f0f89a295,8ae34a9c9905c3a85df3ab65d806e77e0c5c016e6f7f78dc54653a5f0f89a295
403,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000403.bmp,20,carpet008,test,Outex_TC_00013/images/000403.bmp,135107137dc52e00abb3b5f3a91c6a4aabb0cf2e0ffa533c8747e5796a7bfd10,135107137dc52e00abb3b5f3a91c6a4aabb0cf2e0ffa533c8747e5796a7bfd10
404,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000404.bmp,20,carpet008,train,Outex_TC_00013/images/000404.bmp,ab0a04b6e5d168a4a63a33a2b6a90b2bf6bba111fa86de3e2e22b146e41093db,ab0a04b6e5d168a4a63a33a2b6a90b2bf6bba111fa86de3e2e22b146e41093db
405,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000405.bmp,20,carpet008,test,Outex_TC_00013/images/000405.bmp,d12556f06c0b3b6659ce005896e74088768e4155f3c8dde457ab0e52fa3bc076,d12556f06c0b3b6659ce005896e74088768e4155f3c8dde457ab0e52fa3bc076
406,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000406.bmp,20,carpet008,train,Outex_TC_00013/images/000406.bmp,0bb4ff6ef3a2e8b3ebdd85febfcc5f521ab0906ffc23da7f203127d5ca3fb2a1,0bb4ff6ef3a2e8b3ebdd85febfcc5f521ab0906ffc23da7f203127d5ca3fb2a1
407,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000407.bmp,20,carpet008,test,Outex_TC_00013/images/000407.bmp,fe6f941613c8be957e4b0a67eed93e417c1bc637df5a1aaff728e38b5173eb7b,fe6f941613c8be957e4b0a67eed93e417c1bc637df5a1aaff728e38b5173eb7b
408,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000408.bmp,20,carpet008,train,Outex_TC_00013/images/000408.bmp,24c827aaba5430bdf1015519c73803b8cffc0a75162d9230e34203c3627642b0,24c827aaba5430bdf1015519c73803b8cffc0a75162d9230e34203c3627642b0
409,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000409.bmp,20,carpet008,test,Outex_TC_00013/images/000409.bmp,78b0896e8a96359f2c1419033168536860a2252284e4719d219866752fa33154,78b0896e8a96359f2c1419033168536860a2252284e4719d219866752fa33154
410,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000410.bmp,20,carpet008,train,Outex_TC_00013/images/000410.bmp,ade5410569c9f69af73ab90e4bd2fb3d838bf291eeb8232862607ef065210f91,ade5410569c9f69af73ab90e4bd2fb3d838bf291eeb8232862607ef065210f91
411,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000411.bmp,20,carpet008,test,Outex_TC_00013/images/000411.bmp,944a96846f389bc66ad3fc5503f45555d5fcbd5c52e35c4f9792cbfd21b55f70,944a96846f389bc66ad3fc5503f45555d5fcbd5c52e35c4f9792cbfd21b55f70
412,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000412.bmp,20,carpet008,train,Outex_TC_00013/images/000412.bmp,caaf8b47ae42f295095b9186b4a49b9d06c0bafbe1afcda72b436c2aa83837e4,caaf8b47ae42f295095b9186b4a49b9d06c0bafbe1afcda72b436c2aa83837e4
