row_id,path,label,class_name,sha256,group
210,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_011_new.jpg,2,glass,87beb7a98d1bcf4803646351535f24634e02f59df2b52e008401aadbf98d3e18,87beb7a98d1bcf4803646351535f24634e02f59df2b52e008401aadbf98d3e18
211,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_012_new.jpg,2,glass,e09af66c47bafb2f97a63ef59930618519cd3466b4f19b81299f66711ce0c074,e09af66c47bafb2f97a63ef59930618519cd3466b4f19b81299f66711ce0c074
212,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_013_new.jpg,2,glass,86e87c1831962429a1d2598c6bb3dee11948e3dfb90eaf0d5e45d21b7836d907,86e87c1831962429a1d2598c6bb3dee11948e3dfb90eaf0d5e45d21b7836d907
213,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_014_new.jpg,2,glass,9cfc44527aace72f531bb50beb3e4fb158e13b5e76ecf5d657412a00a4d370f5,9cfc44527aace72f531bb50beb3e4fb158e13b5e76ecf5d657412a00a4d370f5
214,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_015_new.jpg,2,glass,ad9a561c371cba22ff95ebb25baee165238ae4610d089235040b28c4d1a42fdc,ad9a561c371cba22ff95ebb25baee165238ae4610d089235040b28c4d1a42fdc
215,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_016_new.jpg,2,glass,7692c77ac1a075ca3e340245a5a6180c963c002cced468e677171928501f0cc1,7692c77ac1a075ca3e340245a5a6180c963c002cced468e677171928501f0cc1
216,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_017_new.jpg,2,glass,fe61d216f8e44fac46122cb149c46998377f13981bb728eada8fd882d7b040a1,fe61d216f8e44fac46122cb149c46998377f13981bb728eada8fd882d7b040a1
217,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_018_new.jpg,2,glass,87c8f0e4479acf3bda74419f57d84e60cbb6084915dc7a95c15021a89717dad2,87c8f0e4479acf3bda74419f57d84e60cbb6084915dc7a95c15021a89717dad2
218,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_019_new.jpg,2,glass,de34293cb44728aa08ee8c577a462ecf99da68678630161b423f40f9a6631669,de34293cb44728aa08ee8c577a462ecf99da68678630161b423f40f9a6631669
219,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_020_new.jpg,2,glass,ad4c5685658d86c88567c194817a6a29af25e3769dbb0aa609c40d7936f4c2b8,ad4c5685658d86c88567c194817a6a29af25e3769dbb0aa609c40d7936f4c2b8
220,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_021_new.jpg,2,glass,e14b49b5c44fbc97542b8be1bd481fed25fc035ee026cb0d96871de5d87ddf0d,e14b49b5c44fbc97542b8be1bd481fed25fc035ee026cb0d96871de5d87ddf0d
221,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_022_new.jpg,2,glass,f65cdbddfcc7d0e84fc320087eef7e0c3c4b1943e3142f9f9063496cdf0c8b61,f65cdbddfcc7d0e84fc320087eef7e0c3c4b1943e3142f9f9063496cdf0c8b61
222,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_023_new.jpg,2,glass,244e8a90592fcedbb44c2380919489056c0f38161e5ce34d892b5880e088231f,244e8a90592fcedbb44c2380919489056c0f38161e5ce34d892b5880e088231f
223,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_024_new.jpg,2,glass,03c37f2393729bd4aad67a2e5d422fc3d3d4939e5e8e157b8e7136507bb85a06,03c37f2393729bd4aad67a2e5d422fc3d3d4939e5e8e157b8e7136507bb85a06
224,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_025_new.jpg,2,glass,f7ffdd580324800749cbaac2240f01f77907957e384be8b798817486de754406,f7ffdd580324800749cbaac2240f01f77907957e384be8b798817486de754406
225,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_026_new.jpg,2,glass,6ab205b97cb95257fc18dede657750b4a24b6406999798e3c438174d27f655b1,6ab205b97cb95257fc18dede657750b4a24b6406999798e3c438174d27f655b1
226,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_027_new.jpg,2,glass,eb6949c1c750ec1ee9d48a0af7df12f0c02405acdafe67c6310695b9806a4af9,eb6949c1c750ec1ee9d48a0af7df12f0c02405acdafe67c6310695b9806a4af9
227,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_028_new.jpg,2,glass,01bed00f6d6e271bb848d9ee74a9e58a3b9c0cc28e0979072fe0793ad2a984ab,01bed00f6d6e271bb848d9ee74a9e58a3b9c0cc28e0979072fe0793ad2a984ab
228,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_029_new.jpg,2,glass,2a292876e820ff615dba3efd2860839492b6e68c99880898fc48c98e71bc17db,2a292876e820ff615dba3efd2860839492b6e68c99880898fc48c98e71bc17db
229,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_030_new.jpg,2,glass,5c4c5ec8176403179a98ea8e2284064e1c394e10f61bde2eb50c1e99edf0a660,5c4c5ec8176403179a98ea8e2284064e1c394e10f61bde2eb50c1e99edf0a660
230,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_031_new.jpg,2,glass,6de6bda3d2209ae35a1127266ca250798969c5ed2a659a9fe1fd6be48b06dd05,6de6bda3d2209ae35a1127266ca250798969c5ed2a659a9fe1fd6be48b06dd05
231,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_032_new.jpg,2,glass,9aac17aaf31f330d355851d46733ee252cd34e1275189bb732c4080b59ebc9f9,9aac17aaf31f330d355851d46733ee252cd34e1275189bb732c4080b59ebc9f9
232,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_033_new.jpg,2,glass,358ee2c93625cc8b7bbbb4b92c138dbda75c5be5878d55958eb95576eb7c328b,358ee2c93625cc8b7bbbb4b92c138dbda75c5be5878d55958eb95576eb7c328b
233,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_034_new.jpg,2,glass,ffffcdd3a042929cbd03e9ea68fa8586d452ce3b7119141922840e95b0a7be89,ffffcdd3a042929cbd03e9ea68fa8586d452ce3b7119141922840e95b0a7be89
234,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_035_new.jpg,2,glass,56c7c41b4cfa233a25641af8d8eff3560a88c32f4db171837178e09551556975,56c7c41b4cfa233a25641af8d8eff3560a88c32f4db171837178e09551556975
235,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_036_new.jpg,2,glass,4a73aeb3f47e99c8360b481eb69ea615d48a5f2b5eabf00f7a220b23979a0a50,4a73aeb3f47e99c8360b481eb69ea615d48a5f2b5eabf00f7a220b23979a0a50
236,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_037_new.jpg,2,glass,6535c85f4c6729ce0c96da0f2d4fabe4b6e8621252f4ca680c7880dd13bb9b01,6535c85f4c6729ce0c96da0f2d4fabe4b6e8621252f4ca680c7880dd13bb9b01
237,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_038_new.jpg,2,glass,023da1151acb746905c881067d324922cedd49574fc2e93c9611bff36f826708,023da1151acb746905c881067d324922cedd49574fc2e93c9611bff36f826708
238,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_039_new.jpg,2,glass,f5e93d800ea1550d40d071e660eec652f02c6da737714008499cbea4676a9c8f,f5e93d800ea1550d40d071e660eec652f02c6da737714008499cbea4676a9c8f
239,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_040_new.jpg,2,glass,6e824db808fc89da3bde5f0e52ee5797cb5b7fcb5f098853a03a7d7f57de884b,6e824db808fc89da3bde5f0e52ee5797cb5b7fcb5f098853a03a7d7f57de884b
240,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_041_new.jpg,2,glass,410e89045e349020e1d30e27322967011610dc9d980b32be2b84c9f58f9c1373,410e89045e349020e1d30e27322967011610dc9d980b32be2b84c9f58f9c1373
241,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_042_new.jpg,2,glass,a66be963b97e9ad129ddc953676a0b6b0eeec9a7b7100d40c5d1068d629c79c3,a66be963b97e9ad129ddc953676a0b6b0eeec9a7b7100d40c5d1068d629c79c3
242,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_043_new.jpg,2,glass,64d3108785b26bed5b0883290d9cb887a1c725c1d1552e85c1e317312ccee958,64d3108785b26bed5b0883290d9cb887a1c725c1d1552e85c1e317312ccee958
243,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_044_new.jpg,2,glass,5caac21eeecd9b9972eee7648b9078e2a4d71d7c5114aafed6c57c9153932877,5caac21eeecd9b9972eee7648b9078e2a4d71d7c5114aafed6c57c9153932877
244,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_045_new.jpg,2,glass,a1542aa05808e2ec2f5e1b0f41e63c4cfbdf6cd71c4afcaa3f84b0a29dfdf661,a1542aa05808e2ec2f5e1b0f41e63c4cfbdf6cd71c4afcaa3f84b0a29dfdf661
245,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_046_new.jpg,2,glass,642853af6829ffef67323b1f7e8947fd22626fc0c49515a26f3a13911c4df59e,642853af6829ffef67323b1f7e8947fd22626fc0c49515a26f3a13911c4df59e
246,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_047_new.jpg,2,glass,0cd5f105147f34c692cb3e47805b89a25e9043165201005774d86a346f3ba236,0cd5f105147f34c692cb3e47805b89a25e9043165201005774d86a346f3ba236
247,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_048_new.jpg,2,glass,da9994c18b786451d23ec2dd40b7f218c9128b51f8098cab5802d00573dd9f5f,da9994c18b786451d23ec2dd40b7f218c9128b51f8098cab5802d00573dd9f5f
248,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_049_new.jpg,2,glass,df23d44c0f7d96c3adbaa447b679eff0c68ed3ee1c209dd4f960c8b5b1df95f8,df23d44c0f7d96c3adbaa447b679eff0c68ed3ee1c209dd4f960c8b5b1df95f8
249,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_moderate_050_new.jpg,2,glass,41bb0d7038e046631e0953497804f908eb67f26e3ef60e7df6b9b52c78b01b00,41bb0d7038e046631e0953497804f908eb67f26e3ef60e7df6b9b52c78b01b00
250,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_001_new.jpg,2,glass,c0b21f662ad70cc5846b46d1be5833b4b37a2d6094034fa17f4e9cecec9b0c47,c0b21f662ad70cc5846b46d1be5833b4b37a2d6094034fa17f4e9cecec9b0c47
251,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_002_new.jpg,2,glass,8ec49bbd6d2b2cba0459ba6094421e72d16fdd57eca7fb3db78971c7a718dc89,8ec49bbd6d2b2cba0459ba6094421e72d16fdd57eca7fb3db78971c7a718dc89
252,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_003_new.jpg,2,glass,1f1467046137be8e09c90e0f922e879653d14fff190b524cf43ffc8e5bac348c,1f1467046137be8e09c90e0f922e879653d14fff190b524cf43ffc8e5bac348c
253,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_004_new.jpg,2,glass,9e90256a133bdd224cc6ed34d44fc22e1ab07a8c7530e20e6749d8fa1b315035,9e90256a133bdd224cc6ed34d44fc22e1ab07a8c7530e20e6749d8fa1b315035
254,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_005_new.jpg,2,glass,15afbfcf0e4137c128045b376faabcf3cd4e550a1047186dfba524fac7c6afef,15afbfcf0e4137c128045b376faabcf3cd4e550a1047186dfba524fac7c6afef
255,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_006_new.jpg,2,glass,e8c68faef317470eecdaed6198f0f2954e5d8ba3a812a1800f0bd1ed24e0d893,e8c68faef317470eecdaed6198f0f2954e5d8ba3a812a1800f0bd1ed24e0d893
256,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_007_new.jpg,2,glass,3d5eb915a7e962044b387b58dfe616adbc268c9405e9c19e09027c8f5413279d,3d5eb915a7e962044b387b58dfe616adbc268c9405e9c19e09027c8f5413279d
257,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_008_new.jpg,2,glass,b57f87b665b0be3b63228492326b688ceffe78744d4029a5a8e2d17b8fbd2f7a,b57f87b665b0be3b63228492326b688ceffe78744d4029a5a8e2d17b8fbd2f7a
258,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_009_new.jpg,2,glass,e02bd7fb71c989e182b2442b69ba8c79d5b92b2fc79e402769d1391f0b4b31b3,e02bd7fb71c989e182b2442b69ba8c79d5b92b2fc79e402769d1391f0b4b31b3
259,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_010_new.jpg,2,glass,a98a5ffae89638ce41e1e2d41183b52f51b995a74884990d596b4758dc01eb5a,a98a5ffae89638ce41e1e2d41183b52f51b995a74884990d596b4758dc01eb5a
260,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_011_new.jpg,2,glass,bd42bc91b74c3ad9106ece5a7ddb54b2f7b2aba41c1bf1253ca6682399345b83,bd42bc91b74c3ad9106ece5a7ddb54b2f7b2aba41c1bf1253ca6682399345b83
261,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_012_new.jpg,2,glass,ffaf3c8586a55ebcb886bde8deac9f8619536452c73cf073182fd26242dc08a8,ffaf3c8586a55ebcb886bde8deac9f8619536452c73cf073182fd26242dc08a8
262,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_013_new.jpg,2,glass,07d41ba830c96c091e829941b8e96163442963f246014b85cb89dc39f7888aeb,07d41ba830c96c091e829941b8e96163442963f246014b85cb89dc39f7888aeb
263,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_014_new.jpg,2,glass,152567bbac5fa655817a8683bba8ffabb2f6f8e7f5499a0ff95d464908b00b7f,152567bbac5fa655817a8683bba8ffabb2f6f8e7f5499a0ff95d464908b00b7f
264,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_015_new.jpg,2,glass,af5c1c9254c6996d991214da2494c289a88ad45f968a0a948c103ea277c24e18,af5c1c9254c6996d991214da2494c289a88ad45f968a0a948c103ea277c24e18
265,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_016_new.jpg,2,glass,d70ded21fa84edd0853e92aaf4dd6c7f1d118a3bf3fc1daec30a7df615539ab8,d70ded21fa84edd0853e92aaf4dd6c7f1d118a3bf3fc1daec30a7df615539ab8
266,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_017_new.jpg,2,glass,d5a7ce5c7aa8554e8c33a3f2ff687864eaf9b9ceea984e65c8b69b1b082e4f45,d5a7ce5c7aa8554e8c33a3f2ff687864eaf9b9ceea984e65c8b69b1b082e4f45
267,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_018_new.jpg,2,glass,3290ee483c6c5b7e3e075ba5a8c0cd115f925c452a631b487ec7e05fe004a7bc,3290ee483c6c5b7e3e075ba5a8c0cd115f925c452a631b487ec7e05fe004a7bc
268,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_019_new.jpg,2,glass,2dc112afcdbc3900f204db97889c0f5bd10607772eb10b1e1eb006f53a602b6e,2dc112afcdbc3900f204db97889c0f5bd10607772eb10b1e1eb006f53a602b6e
269,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_020_new.jpg,2,glass,cd4d73943bd3b705650abba109b7729625e9d2ec619f338842a43af1da382fe4,cd4d73943bd3b705650abba109b7729625e9d2ec619f338842a43af1da382fe4
270,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_021_new.jpg,2,glass,e146908c78ba6c4d57c5c82ec2adc7bd83d65a274e173a970741cdf216c94284,e146908c78ba6c4d57c5c82ec2adc7bd83d65a274e173a970741cdf216c94284
271,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_022_new.jpg,2,glass,1549fce580d313dc5ded3a8d84ab295c614785b2274c4af9ba8993f6801b3d16,1549fce580d313dc5ded3a8d84ab295c614785b2274c4af9ba8993f6801b3d16
272,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_023_new.jpg,2,glass,a721ca868e41f844a54eaa080bf3da33c6cb3d96ae55f2a7adaaba5c8459aedf,a721ca868e41f844a54eaa080bf3da33c6cb3d96ae55f2a7adaaba5c8459aedf
273,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_024_new.jpg,2,glass,2ad732573d195b4ee9bb877ed6ac61179d013739ee329428f49aa20da96766c6,2ad732573d195b4ee9bb877ed6ac61179d013739ee329428f49aa20da96766c6
274,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_025_new.jpg,2,glass,195be5ff6d5ed3aba14adb5f4f1896712ff92a0b0304489a3facdd831fe80c68,195be5ff6d5ed3aba14adb5f4f1896712ff92a0b0304489a3facdd831fe80c68
275,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_026_new.jpg,2,glass,2dbb0652585f0a543c1f90048c90f4f9d41c30a958168620b6e3cb5ea76f8a2d,2dbb0652585f0a543c1f90048c90f4f9d41c30a958168620b6e3cb5ea76f8a2d
276,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_027_new.jpg,2,glass,5281c4e698047f5e576ef7c81ae1f8cf5c168364a2985af13b9ecb9653527479,5281c4e698047f5e576ef7c81ae1f8cf5c168364a2985af13b9ecb9653527479
277,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_028_new.jpg,2,glass,ffe14a646cdf854dc5937363631e7130f93198e842c57dc95f0113cc17da4060,ffe14a646cdf854dc5937363631e7130f93198e842c57dc95f0113cc17da4060
278,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_029_new.jpg,2,glass,460035c5ef395c3f840f951065408e0c81d6e10030ca6c5b1135d51d5d316480,460035c5ef395c3f840f951065408e0c81d6e10030ca6c5b1135d51d5d316480
279,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_030_new.jpg,2,glass,74c01760782d7424f0c2682c7bb54cfaafb24d87c8f553b5f8e76461f5acc6dc,74c01760782d7424f0c2682c7bb54cfaafb24d87c8f553b5f8e76461f5acc6dc
280,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_031_new.jpg,2,glass,759a2b6be8a7ea432e0c0eea945ab642a5feb8f9b130493a1b552787595a048b,759a2b6be8a7ea432e0c0eea945ab642a5feb8f9b130493a1b552787595a048b
281,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_032_new.jpg,2,glass,97212df9e6b148933074a7581447cabd3308edb3d2096eb721e4bf8208a40867,97212df9e6b148933074a7581447cabd3308edb3d2096eb721e4bf8208a40867
282,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_033_new.jpg,2,glass,e332a4c01b00e21f5313f8626e5f896dc600b033e5d31d2a39f285f5590c439b,e332a4c01b00e21f5313f8626e5f896dc600b033e5d31d2a39f285f5590c439b
283,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_034_new.jpg,2,glass,25a4af6bccf99c94cd5050aa6c80d7823a56ab29a947f2aa2f878d0fbd27e2fe,25a4af6bccf99c94cd5050aa6c80d7823a56ab29a947f2aa2f878d0fbd27e2fe
284,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_035_new.jpg,2,glass,a86bece108695701e4900bb2f1986a1ebd77db1c2ea0fbc4af750b75fa09a364,a86bece108695701e4900bb2f1986a1ebd77db1c2ea0fbc4af750b75fa09a364
285,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_036_new.jpg,2,glass,e62a9810262610c50090d7e501ce717a6ccef44aa8a8f0ab12242ef14684d830,e62a9810262610c50090d7e501ce717a6ccef44aa8a8f0ab12242ef14684d830
286,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_037_new.jpg,2,glass,5875d000c8e4d7ac4c3a79b65ee303e3d59d2d03dfb0f5f730a58168b242328e,5875d000c8e4d7ac4c3a79b65ee303e3d59d2d03dfb0f5f730a58168b242328e
287,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_038_new.jpg,2,glass,c5c2383fc608f04ca1fcb485dbbd443d9d8094d07c732a630d4d9866f8ca36bb,c5c2383fc608f04ca1fcb485dbbd443d9d8094d07c732a630d4d9866f8ca36bb
288,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_039_new.jpg,2,glass,15b7aa40b35ee4fcf36bee6077fda061098e4d6f09f805b4c66b4705634170c3,15b7aa40b35ee4fcf36bee6077fda061098e4d6f09f805b4c66b4705634170c3
289,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_040_new.jpg,2,glass,adec213cde36fb1e3f799daacfae132f08be0da590ad481df870aeeb6b163684,adec213cde36fb1e3f799daacfae132f08be0da590ad481df870aeeb6b163684
290,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_041_new.jpg,2,glass,291cc7c5e4664d1a62e4fdb7cb5f6960178cc9ef87c8cb220d46583155fb7170,291cc7c5e4664d1a62e4fdb7cb5f6960178cc9ef87c8cb220d46583155fb7170
291,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_042_new.jpg,2,glass,286fc768b87b161f52a48ae75b114e2b5147dfb5da9595802fef0bd24b81ae37,286fc768b87b161f52a48ae75b114e2b5147dfb5da9595802fef0bd24b81ae37
292,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_043_new.jpg,2,glass,48e04d19750e79e79116ed55dcc966745a62794a770d8b0f8437004fbdf795cd,48e04d19750e79e79116ed55dcc966745a62794a770d8b0f8437004fbdf795cd
293,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_044_new.jpg,2,glass,483f25a30142af6f7b48750e62b196957cc12f711c6af0a0e9bf19c9ad4df137,483f25a30142af6f7b48750e62b196957cc12f711c6af0a0e9bf19c9ad4df137
294,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_045_new.jpg,2,glass,47627c187d0fa617c945a5541e070c3c2311d15f4b4fbabbc32a242ff6f99179,47627c187d0fa617c945a5541e070c3c2311d15f4b4fbabbc32a242ff6f99179
295,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_046_new.jpg,2,glass,862620f39e6d4773ffac39ba903c39c169c03cccf95cfe05909701df841c724f,862620f39e6d4773ffac39ba903c39c169c03cccf95cfe05909701df841c724f
296,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_047_new.jpg,2,glass,d4eb32dad7687cfcbf3b07f2cb9e6bd465bfd6feab131a304c1d1019fc151829,d4eb32dad7687cfcbf3b07f2cb9e6bd465bfd6feab131a304c1d1019fc151829
297,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_048_new.jpg,2,glass,07cdf3455797c7460271c36d78903d2167fb8fb4219f22e2e3290c0a5d00425d,07cdf3455797c7460271c36d78903d2167fb8fb4219f22e2e3290c0a5d00425d
298,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_049_new.jpg,2,glass,6482c54d08e1f74ae75c3675aa9bb47ac4f055c8ff6620d5c57a92bb334d50cf,6482c54d08e1f74ae75c3675aa9bb47ac4f055c8ff6620d5c57a92bb334d50cf
299,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/glass/glass_object_050_new.jpg,2,glass,1dd2c35a3f2b6930f760eed491c2228e2cfb139dd0a25fbdddc6a9800d12cba4,1dd2c35a3f2b6930f760eed491c2228e2cfb139dd0a25fbdddc6a9800d12cba4
300,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/leather/leather_moderate_001_new.jpg,3,leather,b560a6bc49d5c3d5dfe2a0d9d3073e20fc7c68031b0ba1098a072b7e1f23e28f,b560a6bc49d5c3d5dfe2a0d9d3073e20fc7c68031b0ba1098a072b7e1f23e28f
301,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/leather/leather_moderate_002_new.jpg,3,leather,d4de8fe38f783654917f338637fa52b066b76d45a7065da35c7e1566fa45d160,d4de8fe38f783654917f338637fa52b066b76d45a7065da35c7e1566fa45d160
302,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/leather/leather_moderate_003_new.jpg,3,leather,66cb824244d7a3323b320a490accc6aacd1655d4fa4417da1ac836fbb4775e31,66cb824244d7a3323b320a490accc6aacd1655d4fa4417da1ac836fbb4775e31
303,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/leather/leather_moderate_004_new.jpg,3,leather,1d95a9147fbcc353a6885f28bd3fefe4298dd04ab29ae62815be6e30f126af7d,1d95a9147fbcc353a6885f28bd3fefe4298dd04ab29ae62815be6e30f126af7d
304,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/leather/leather_moderate_005_new.jpg,3,leather,c61eb5cc37b9bb3ac8b1cbea743bb8dc66d856d756c77e21633c86f9a8d55a69,c61eb5cc37b9bb3ac8b1cbea743bb8dc66d856d756c77e21633c86f9a8d55a69
305,/home/joaquin/tesis_claude/data/confirmatory_sources/FMD/extracted/image/leather/leather_moderate_006_new.jpg,3,leather,8473f1fdabee38c6400d34a4dffaac00d204772bcbde714938d14036894e8e14,8473f1fdabee38c6400d34a4dffaac00d204772bcbde714938d14036894e8e14
